km,log_fiyat,model_1.6 TDi BlueMotion Business,model_1.6 TDi BlueMotion Comfortline,model_1.6 TDi BlueMotion Elegance,model_1.6 TDi BlueMotion Exclusive,model_1.6 TDi BlueMotion Highline,model_1.6 TDi BlueMotion Impression,model_1.6 TDi BlueMotion R Line,model_1.6 TDi BlueMotion Trendline,kasa_Station wagon,renk_Diğer,renk_Füme,renk_Gri,renk_Kahverengi,renk_Lacivert,renk_Mavi,renk_Siyah,kimden_Sahibinden,agirlikli_hasar_skoru,arac_yasi,b7_kasa,yıl_2012.0,yıl_2013.0,yıl_2014.0,yıl_2015.0,yıl_2016.0,yıl_2017.0,yıl_2018.0,yıl_2019.0,yıl_2020.0,otomatik_vites
119500,14.403297222866392,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.856300000000001,7.0,False,False,False,False,False,False,False,True,False,False,True
9000,14.569282360340654,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,7.0,False,False,False,False,False,False,False,True,False,False,True
95000,14.174582626502728,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,51.2266,7.0,False,False,False,False,False,False,False,True,False,False,True
89000,14.058456736574664,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,141.08313,12.0,True,False,True,False,False,False,False,False,False,False,True
258000,13.963930563082547,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,171.09167000000002,9.0,False,False,False,False,False,True,False,False,False,False,True
90000,14.569282360340654,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.0,6.0,False,False,False,False,False,False,False,False,True,False,True
15995,14.380767547218301,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0,6.0,False,False,False,False,False,False,False,False,True,False,True
78000,14.569282360340654,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.0,6.0,False,False,False,False,False,False,False,False,True,False,True
262000,13.721199878493033,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,42.14845,11.0,True,False,False,True,False,False,False,False,False,False,False
185000,13.527828485512494,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,182.63404000000006,11.0,True,False,False,True,False,False,False,False,False,False,True
250000,13.9108207377686,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.0,13.0,True,True,False,False,False,False,False,False,False,False,True
226000,13.670484785914017,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,96.17666,12.0,True,False,True,False,False,False,False,False,False,False,True
213000,14.253765488895429,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0.0,10.0,False,False,False,False,True,False,False,False,False,False,True
290000,13.628578388612636,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,39.534549999999996,13.0,True,True,False,False,False,False,False,False,False,False,True
305000,13.369223455335854,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,200.92970000000005,12.0,True,False,True,False,False,False,False,False,False,False,True
214000,14.115615150414612,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,98.86206,8.0,False,False,False,False,False,False,True,False,False,False,True
153000,14.100689500197937,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0,8.0,False,False,False,False,False,False,True,False,False,False,True
149650,13.959610901938031,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,128.59285,12.0,True,False,True,False,False,False,False,False,False,False,True
96000,14.176675407175859,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,21.45187,7.0,False,False,False,False,False,False,False,True,False,False,True
105000,14.3372761217686,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,5.0,False,False,False,False,False,False,False,False,False,True,True
158000,14.108180171927094,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,80.38685,8.0,False,False,False,False,False,False,True,False,False,False,True
210000,14.126664986601197,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.0,9.0,False,False,False,False,False,True,False,False,False,False,True
265000,13.779883380321124,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,12.0,True,False,True,False,False,False,False,False,False,False,True
161000,14.183619879528669,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,12.5269,7.0,False,False,False,False,False,False,False,True,False,False,True
110000,14.26019637922572,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.0,7.0,False,False,False,False,False,False,False,True,False,False,True
319000,13.604789526648622,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,83.85583,12.0,True,False,True,False,False,False,False,False,False,False,False
200000,13.845069360205818,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,140.45208,8.0,False,False,False,False,False,False,True,False,False,False,True
200000,14.001990124906893,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,10.0,False,False,False,False,True,False,False,False,False,False,False
169000,13.9108207377686,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,139.68668,11.0,True,False,False,True,False,False,False,False,False,False,True
250000,14.151982794585487,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0.0,9.0,False,False,False,False,False,True,False,False,False,False,True
27000,14.569282360340654,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,6.0,False,False,False,False,False,False,False,False,True,False,True
224000,13.687677186454389,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,136.64228,12.0,True,False,True,False,False,False,False,False,False,False,True
194000,13.81049801614073,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,138.69581,12.0,True,False,True,False,False,False,False,False,False,False,False
211000,14.15910026235435,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,28.67825,8.0,False,False,False,False,False,False,True,False,False,False,False
190400,13.742939865129438,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,26.6933,12.0,True,False,True,False,False,False,False,False,False,False,True
39900,14.291744736960645,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,9.0,False,False,False,False,False,True,False,False,False,False,False
110600,14.077874822431765,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,155.78132,10.0,False,False,False,False,True,False,False,False,False,False,False
238000,14.09692301740246,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,131.63152,10.0,False,False,False,False,True,False,False,False,False,False,True
240000,13.883169206438088,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28.9687,10.0,False,False,False,False,True,False,False,False,False,False,True
64000,14.417090544998729,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5.00488,5.0,False,False,False,False,False,False,False,False,False,True,True
182000,14.045828313026485,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,20.95996,9.0,False,False,False,False,False,True,False,False,False,False,True
97000,14.200602876264501,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0,8.0,False,False,False,False,False,False,True,False,False,False,True
241000,13.795307850646754,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23.368500000000004,12.0,True,False,True,False,False,False,False,False,False,False,True
184000,14.224303456165114,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,9.0,False,False,False,False,False,True,False,False,False,False,True
